  83 13 29 48.71 47 11 57.77  -22.9  3.3  8.3  211  18 13.2  1.6   14.9  0.8   382.7  123.1  5.88 126 0.5 IA 0
  84 13 29 57.04 47 11 56.52  -22.1  3.8  9.1   90   9 10.3  1.8    5.8  0.4    99.3   39.1  3.94 145 0.2 SA 0
  85 13 29 51.36 47 12  5.58  -49.9  2.8  6.8   17   5  3.9  1.6    1.5  0.2     2.8    2.9  0.43  68 0.5 CR 0
  86 13 29 56.92 47 12  7.45  -29.6  2.7  6.8  107   7 11.3  1.4   10.5  0.7   143.4   36.8  3.13 101 0.7 SA 0
  87 13 29 54.86 47 13  1.36  -50.5  5.5  5.6   33   0  4.9  2.8    2.1  0.7     8.2    9.3  0.91 121 0.5 IA 1
  88 13 29 44.51 47 11  6.73  -28.2  1.8  4.9   32  12 11.2  3.8    1.3  0.4    41.9   33.1  7.36 173 0.4 SA 0
  89 13 29 59.10 47 12  0.03  -27.1  2.1  5.4   82  11 10.5  2.5    4.3  0.7    95.3   48.2  5.04 167 0.8 IA 0
  90 13 29 49.69 47 12  7.07  -33.6  4.5 11.4  188   9  8.3  0.7   25.0  0.8   133.3   21.8  1.22 149 0.3 IA 0
  91 13 29 56.53 47 12 11.59  -33.9  4.4 10.8   34  10  5.7  1.3    2.6  0.3    11.7    6.7  1.04 145 0.7 SA 0
  92 13 29 56.43 47 12 15.64  -43.5  3.2  8.2   45   8  5.2  1.2    2.3  0.3    12.9    5.7  1.27  15 0.4 SA 0
  93 13 29 57.06 47 12 37.25  -38.4  2.3  5.4   33   0  7.6  2.0    1.3  0.4    19.4   10.1  3.44   2 0.4 IA 1
  94 13 29 56.02 47 12 45.89  -49.6  2.9  6.5   33   0  2.7  1.3    0.6  0.2     2.5    2.4  1.02  38 0.8 IA 1
  95 13 29 43.61 47 11 15.74   -5.1  4.3 11.6  194   7 16.1  0.8   32.9  1.3   523.1   47.7  3.65 106 0.6 SA 0
  96 13 29 57.51 47 11 50.22  -20.2  3.8  9.7  148   7  7.2  0.9   14.8  0.8    79.7   18.4  1.24  60 0.7 IA 0
  97 13 30  1.28 47 11 53.77    8.0  6.6 15.9  495   8 19.8  0.3  292.9  2.9  2016.3   78.7  1.58 117 0.2 SA 0
  98 13 29 44.76 47 12  1.37  -34.2  3.5  7.7   68  13  6.0  1.5    3.9  0.4    25.8   11.9  1.53 152 0.3 SA 0
  99 13 29 58.72 47 12 10.54  -42.3  2.4  6.0   33   0  3.7  1.4    0.9  0.2     4.7    3.7  1.17  98 0.5 IA 1
 100 13 30  0.32 47 12 14.84  -31.7  3.7  9.3   97   9  7.1  1.8    4.6  0.4    50.6   29.5  2.53 111 0.6 IA 0
 101 13 29 49.12 47 12 17.19  -32.5  2.4  5.9   33   0  8.8  2.3    1.8  0.4    26.3   13.7  3.36 154 0.5 IA 1
 102 13 30  2.88 47 12 44.58  -25.6  4.6  8.1   83   7  8.2  0.9    9.7  0.7    58.4   15.8  1.39  85 0.7 IA 0
 103 13 30  2.43 47 12 51.00  -44.0  3.4  5.4   18   6  3.6  1.4    1.4  0.4     2.4    2.2  0.39 132 0.5 IA 0
 104 13 29 44.43 47 11 27.77   -2.4  5.3 13.6  263   6 19.7  0.7   53.5  1.2  1058.9   75.7  4.54 138 0.6 SA 0
 105 13 29 48.26 47 11 44.24  -13.7  2.8  7.1  142  13 12.2  1.1   13.6  0.8   219.4   42.0  3.69 131 0.4 IA 0
 106 13 29 58.90 47 11 48.96  -20.6  2.4  6.2  104  15 14.6  2.6    6.1  0.6   230.9  101.7  8.66  12 0.6 IA 0
 107 13 29 59.34 47 11 54.28  -20.5  3.6  8.8  114   9  7.4  1.2   10.4  0.7    64.0   17.8  1.42 122 0.5 IA 0
 108 13 29 48.51 47 11 57.73  -33.4  2.1  5.2   33   0  4.5  2.4    0.5  0.2     6.8    7.3  3.11 145 0.8 IA 1
 109 13 29 48.03 47 12  4.13  -30.3  2.2  5.9   33   0  6.4  2.6    1.0  0.3    14.0   11.3  3.32 143 0.4 IA 1
 110 13 29 49.01 47 12 10.21  -29.7  2.1  5.5   91  12  9.1  1.6    3.8  0.5    78.0   36.1  4.70  34 0.6 IA 0
 111 13 29 48.84 47 12 16.67  -15.1  2.1  5.7   34  13 16.1  3.3    2.1  0.4    91.1   45.0  9.91 121 0.6 IA 0
 112 13 30  0.62 47 12 21.47  -38.5  2.1  5.4   33   0  4.3  2.2    0.8  0.2     6.3    6.5  1.79  21 0.4 SA 1
